zipCode,latitude,longitude,price,numBeds,numBaths,area,address,timeOnZillow,detailURL
37076,36.17812,-86.641464,"$1,299+/mo",1,1.0,462,"100 Jackson Downs Blvd, Nashville, TN",48247205,/apartments/nashville-tn/polo-park/5Xhxdq/
37076,36.123116,-86.62995,"$1,375+/mo",1,1.0,677,"1501 Woodland Pointe Dr, Nashville, TN",10396283,/apartments/nashville-tn/hamptons-at-woodland-pointe/5XhxZw/
37076,36.19978,-86.516754,"$1,565+/mo",0,1.0,666,"2099 N Mount Juliet Rd, Mount Juliet, TN",364904805,/apartments/mount-juliet-tn/vintage-station-north/C2nQ75/
37076,36.212402,-86.58569,"$1,900+/mo",2,2.5,1498,"1066 Lady Nashville Dr, Hermitage, TN",85283236,/apartments/hermitage-tn/heritage-hills-townhomes/BMb5kc/
37076,36.166283,-86.523865,"$1,375+/mo",1,1.0,724,"630 Providence Pkwy, Mount Juliet, TN",2029598,/b/enclave-at-providence-mount-juliet-tn-CYGqKn/
37076,36.16402,-86.66359,"$1,379+/mo",1,1.0,675,"135 Donelson Pike, Nashville, TN",77755597,/apartments/nashville-tn/bexley-donelson/9Drxzz/
37076,36.170795,-86.60472,"$1,214+/mo",0,1.0,538,"4042 Shurgard Way, Hermitage, TN",1776265,/apartments/hermitage-tn/the-crockett/BTyc9D/
37076,36.17144,-86.596,"$1,186+/mo",1,1.0,650,"4100 Central Pike, Hermitage, TN",393878112,/apartments/hermitage-tn/colonnade/5XhxXc/
37076,36.16407,-86.59731,"$1,192+/mo",1,1.0,770,"6001 Old Hickory Blvd, Hermitage, TN",142905877,/apartments/hermitage-tn/the-arbours-of-hermitage/5XhxcD/
37076,36.09186,-86.64903,"$1,175+/mo",1,1.0,800,"2005 Borowood Dr, Nashville, TN",143144784,/apartments/nashville-tn/hampton-chase/5Xhxch/
37076,36.09178,-86.64881,"$1,165+/mo",1,1.0,800,"2005 Borowood Dr, Nashville, TN",89539870,/apartments/nashville-tn/hampton-chase/5Xhxch/
37076,36.171696,-86.61151,"$1,312+/mo",1,1.0,600,"1100 Crystal Spring Ln, Hermitage, TN",46589540,/apartments/hermitage-tn/cherry-creek/5Xhxbr/
37076,36.17314,-86.61036,"$1,673/mo",2,2.0,1100,"1100 Crystal Spring Ln #1619, Hermitage, TN 37076",313009103,/apartments/hermitage-tn/cherry-creek/5Xhxbr/
37076,36.213924,-86.59628,"$1,295+/mo",2,1.5,912,"4716 Trenton Dr, Hermitage, TN",1432004056,/apartments/hermitage-tn/cedar-creek-apartments/5XkTLC/
37076,36.14543,-86.62603,"$1,410+/mo",2,2.0,1152,"3000 Lincoya Bay Dr, Nashville, TN",56935044,/apartments/nashville-tn/lincoya-bay-apartments-and-townhomes/5Xhxf2/
37076,36.144226,-86.622765,"$1,255+/mo",1,1.0,714,"3000 Lincoya Bay Dr, Nashville, TN",56927134,/apartments/nashville-tn/lincoya-bay-apartments-and-townhomes/5Xhxf2/
37076,36.17219,-86.59987,$999+/mo,0,1.0,264,"4040 Central Pike, Hermitage, TN",48084514,/apartments/hermitage-tn/hermitage-studios/CYcJHT/
37076,36.17203,-86.59946,"$1,049+/mo",0,1.0,288,"4040 Central Pike, Hermitage, TN",2562300119,/apartments/hermitage-tn/hermitage-studios/CYcJHT/
37076,36.16747,-86.61405,"$1,060+/mo",1,1.0,600,"1800 Oakwell Farms Ln, Hermitage, TN",3342281,/apartments/hermitage-tn/southpoint-at-stones-river/5Xhxfw/
37076,36.167248,-86.61364,"$1,541/mo",2,2.0,1115,"1800 Oakwell Farms Ln #A-1712, Hermitage, TN 37076",903216633,/apartments/hermitage-tn/southpoint-at-stones-river/5Xhxfw/
37076,36.14424,-86.639,"$1,243+/mo",2,2.0,915,"3110 Elm Hill Pike, Nashville, TN",61307464,/apartments/nashville-tn/terrace-park-apartments/5XhxnR/
37076,36.144253,-86.63902,"$1,243/mo",2,2.0,915,"3110 Elm Hill Pike #802, Nashville, TN 37214",32602330,/apartments/nashville-tn/terrace-park-apartments/5XhxnR/
37076,36.166653,-86.65492,"$2,300/mo",3,2.0,1350,"118 Stewarts Ferry Pike #A, Nashville, TN 37214",1780486106,/homedetails/118-Stewarts-Ferry-Pike-A-Nashville-TN-37214/2062052815_zpid/
37076,36.166637,-86.62624,"$3,150/mo",3,2.5,2496,"1949 Stonewater Dr, Hermitage, TN 37076",1710821834,/homedetails/1949-Stonewater-Dr-Hermitage-TN-37076/248418365_zpid/
37076,36.08611,-86.60932,"$2,400/mo",3,2.5,3000,"3005 Runabout Dr, Nashville, TN 37217",2655147369,/homedetails/3005-Runabout-Dr-Nashville-TN-37217/41167215_zpid/
37076,36.170574,-86.62352,"$2,500/mo",3,2.0,1507,"3748 Hoggett Ford Rd, Hermitage, TN 37076",537888060,/homedetails/3748-Hoggett-Ford-Rd-Hermitage-TN-37076/108784201_zpid/
37076,36.18269,-86.56751,"$2,195/mo",3,2.5,1700,"2131 Ponty Pool Dr, Mount Juliet, TN 37122",1861767150,/homedetails/2131-Ponty-Pool-Dr-Mount-Juliet-TN-37122/80372669_zpid/
37076,36.211834,-86.589874,"$1,395/mo",2,2.0,1073,"211 Brooke Castle Dr, Hermitage, TN 37076",44177936,/homedetails/211-Brooke-Castle-Dr-Hermitage-TN-37076/59889055_zpid/
37076,36.08161,-86.61421,"$1,295/mo",2,1.5,1056,"760 Holder Dr, Nashville, TN 37217",80485026,/homedetails/760-Holder-Dr-Nashville-TN-37217/41184962_zpid/
37076,36.1961,-86.62874,"$2,500/mo",4,2.0,1800,"242 Jacksonian Dr, Hermitage, TN 37076",1591287478,/homedetails/242-Jacksonian-Dr-Hermitage-TN-37076/41094320_zpid/
37076,36.08597,-86.58575,"$2,250/mo",3,2.0,1892,"409 Bridgeton Cove Ct, Antioch, TN 37013",244004773,/homedetails/409-Bridgeton-Cove-Ct-Antioch-TN-37013/41188813_zpid/
37076,36.188023,-86.572174,"$2,695/mo",4,2.5,2781,"250 Cobblestone Lndg, Mount Juliet, TN 37122",204748793,/homedetails/250-Cobblestone-Lndg-Mount-Juliet-TN-37122/103854454_zpid/
37076,36.206627,-86.567024,"$2,295/mo",3,2.0,1854,"1710 Carrington Ct, Old Hickory, TN 37138",823686316,/homedetails/1710-Carrington-Ct-Old-Hickory-TN-37138/80374984_zpid/
37076,36.211285,-86.63401,"$1,250/mo",2,1.0,840,"701-703 Linden Grn, Hermitage, TN 37076",938224482,/homedetails/701-703-Linden-Grn-Hermitage-TN-37076/2054931494_zpid/
37076,36.171097,-86.65324,"$2,200/mo",2,2.0,1767,"110 Riverstone Dr, Nashville, TN 37214",754232353,/homedetails/110-Riverstone-Dr-Nashville-TN-37214/41108312_zpid/
37076,36.207596,-86.57685,"$2,775/mo",4,2.5,2033,"1200 Georgetown Ct, Old Hickory, TN 37138",507191031,/homedetails/1200-Georgetown-Ct-Old-Hickory-TN-37138/80362905_zpid/
37076,36.186596,-86.59985,"$2,255/mo",3,2.0,1196,"1416 Autumn Knl, Hermitage, TN 37076",507191031,/homedetails/1416-Autumn-Knl-Hermitage-TN-37076/41109045_zpid/
37076,36.197823,-86.599724,"$2,200/mo",3,2.0,1143,"805 Netherlands Dr, Hermitage, TN 37076",77339213,/homedetails/805-Netherlands-Dr-Hermitage-TN-37076/41094694_zpid/
37076,36.094097,-86.61152,"$2,100/mo",4,3.0,1749,"3510 Wood Bridge Dr, Nashville, TN 37217",679348749,/homedetails/3510-Wood-Bridge-Dr-Nashville-TN-37217/41166432_zpid/
37076,36.175613,-86.6224,"$2,000/mo",3,2.0,1025,"3628 Pierside Dr, Hermitage, TN 37076",656835551,/homedetails/3628-Pierside-Dr-Hermitage-TN-37076/41109748_zpid/
37076,36.212296,-86.59324,"$2,190/mo",4,1.5,1600,"4716 Phoenix Dr, Hermitage, TN 37076",4484017002,/homedetails/4716-Phoenix-Dr-Hermitage-TN-37076/2055697427_zpid/
37076,36.17892,-86.541245,"$2,325/mo",3,2.0,2143,"1041 Secretariat Dr, Mount Juliet, TN 37122",74610036,/homedetails/1041-Secretariat-Dr-Mount-Juliet-TN-37122/80372723_zpid/
37076,36.0858,-86.585266,"$2,445/mo",3,2.0,1900,"3416 Bridgeton Cv, Antioch, TN 37013",708872588,/homedetails/3416-Bridgeton-Cv-Antioch-TN-37013/41188810_zpid/
37076,36.15041,-86.660355,"$2,200/mo",3,1.5,1350,"912 Allen Rd, Nashville, TN 37214",5603011774,/homedetails/912-Allen-Rd-Nashville-TN-37214/41122317_zpid/
37076,36.155087,-86.51041,"$3,500+/mo",5,4.0,3533,"1173 Carlisle Pl, Mount Juliet, TN",2453082883,"/b/Mount-Juliet-TN/36.155087,-86.51041_ll/"
37076,36.10895,-86.514465,"$2,745/mo",3,2.5,2413,"413 Southwinds Dr, Hermitage, TN 37076",1205179736,/homedetails/413-Southwinds-Dr-Hermitage-TN-37076/80367266_zpid/
37076,36.214924,-86.62474,"$2,510/mo",4,2.5,2312,"1416 Aaronwood Dr, Old Hickory, TN 37138",656662057,/homedetails/1416-Aaronwood-Dr-Old-Hickory-TN-37138/41078736_zpid/
37076,36.20298,-86.58959,"$1,550+/mo",2,2.0,1328,"735 Tulip Grove Rd, Hermitage, TN",1535086497,/b/735-tulip-grove-rd-hermitage-tn-5XpkrB/
37076,36.21959,-86.60236,"$2,175/mo",3,2.5,1679,"732 Sweetwater Cir, Old Hickory, TN 37138",1558545005,/homedetails/732-Sweetwater-Cir-Old-Hickory-TN-37138/41080262_zpid/
37076,36.215313,-86.62575,"$2,620/mo",3,2.5,2248,"1436 Aaronwood Dr, Old Hickory, TN 37138",1831697762,/homedetails/1436-Aaronwood-Dr-Old-Hickory-TN-37138/41078741_zpid/
37076,36.08265,-86.66007,"$2,500/mo",3,3.5,2671,"853 Bishopsgate Rd #A, Antioch, TN 37013",876481477,/b/853-bishopsgate-rd-antioch-tn-9DkrHx/
37076,36.176907,-86.59625,"$1,895/mo",3,2.0,1146,"112 Saddlestone Ct S, Hermitage, TN 37076",577353955,/homedetails/112-Saddlestone-Ct-S-Hermitage-TN-37076/55294723_zpid/
37076,36.200623,-86.52372,"$2,109/mo",4,3.5,1600,"310 Woodfern Ct, Mount Juliet, TN 37122",607716777,/homedetails/310-Woodfern-Ct-Mount-Juliet-TN-37122/247080746_zpid/
37076,36.1696,-86.661354,"$2,570/mo",3,2.0,1747,"212 Riverpoint Ct, Nashville, TN 37214",2350079828,/homedetails/212-Riverpoint-Ct-Nashville-TN-37214/41120638_zpid/
37076,36.22206,-86.579475,"$1,780/mo",3,1.0,1100,"311 Santa Rosa Dr, Old Hickory, TN 37138",795113699,/homedetails/311-Santa-Rosa-Dr-Old-Hickory-TN-37138/42669960_zpid/
37076,36.173782,-86.58882,"$1,945/mo",3,2.0,1359,"4332 Central Valley Dr, Hermitage, TN 37076",82154789,/homedetails/4332-Central-Valley-Dr-Hermitage-TN-37076/41110799_zpid/
37076,36.199974,-86.52328,"$2,109/mo",4,3.5,1600,"133 Hickory Station Ln, Mount Juliet, TN 37122",1385347073,/homedetails/133-Hickory-Station-Ln-Mount-Juliet-TN-37122/247080758_zpid/
37076,36.1884,-86.60679,"$2,270/mo",3,2.0,1302,"416 Hunters Path Ct, Hermitage, TN 37076",1832050326,/homedetails/416-Hunters-Path-Ct-Hermitage-TN-37076/52121532_zpid/
37076,36.169327,-86.61626,"$1,795/mo",2,2.5,1215,"1423 Riverbrook Dr, Hermitage, TN 37076",2047068774,/homedetails/1423-Riverbrook-Dr-Hermitage-TN-37076/117666609_zpid/
37076,36.19274,-86.625755,"$1,150/mo",1,1.0,620,"108 Bonnabrook Dr #214, Hermitage, TN 37076",6709325702,/homedetails/108-Bonnabrook-Dr-214-Hermitage-TN-37076/2062590640_zpid/
37076,36.20632,-86.6054,"$1,395/mo",2,1.0,1036,"404 Rachels Ct W, Hermitage, TN 37076",4383520452,/homedetails/404-Rachels-Ct-W-Hermitage-TN-37076/41093071_zpid/
37076,36.134212,-86.63432,"$2,315/mo",3,2.0,1214,"1805 Easton Ct, Nashville, TN 37214",3523778768,/homedetails/1805-Easton-Ct-Nashville-TN-37214/41137164_zpid/
37076,36.19626,-86.59003,"$2,699/mo",4,2.5,2564,"720 Wyntree N, Hermitage, TN 37076",1421173395,/homedetails/720-Wyntree-N-Hermitage-TN-37076/52356558_zpid/
37076,36.22005,-86.59815,"$2,285/mo",3,2.0,1340,"503 Selsey Ct S, Hermitage, TN 37076",4114086887,/homedetails/503-Selsey-Ct-S-Hermitage-TN-37076/41080287_zpid/
37076,36.09274,-86.63309,"$1,900/mo",2,2.5,1388,"2424 Nashboro Blvd, Nashville, TN 37217",1925062342,/homedetails/2424-Nashboro-Blvd-Nashville-TN-37217/67654408_zpid/
37076,36.153473,-86.59414,"$2,450/mo",3,2.0,2105,"4844 Peninsula Pointe Dr, Hermitage, TN 37076",2710334086,/homedetails/4844-Peninsula-Pointe-Dr-Hermitage-TN-37076/41123267_zpid/
37076,36.181347,-86.59577,"$2,249/mo",3,3.0,1495,"108 Tulip Grove Poin, Hermitage, TN 37076",1049289745,/homedetails/108-Tulip-Grove-Poin-Hermitage-TN-37076/2066241152_zpid/
37076,36.202637,-86.59374,"$1,795/mo",3,2.0,1223,"5016 Greer Station Dr, Hermitage, TN 37076",2961276255,/homedetails/5016-Greer-Station-Dr-Hermitage-TN-37076/41094244_zpid/
37076,36.205395,-86.60516,"$1,940/mo",3,2.5,1328,"709 Rachels Trl, Hermitage, TN 37076",2346116037,/homedetails/709-Rachels-Trl-Hermitage-TN-37076/41092976_zpid/
37076,36.08585,-86.65894,"$2,225/mo",3,2.5,2312,"1009 Blue Mountain Ln, Antioch, TN 37013",74610360,/homedetails/1009-Blue-Mountain-Ln-Antioch-TN-37013/108759224_zpid/
37076,36.149303,-86.63129,"$2,360/mo",3,2.0,1407,"3104 Blackwood Dr, Nashville, TN 37214",2998000192,/homedetails/3104-Blackwood-Dr-Nashville-TN-37214/41122614_zpid/
37076,36.13316,-86.64062,"$2,295/mo",3,2.0,1770,"117 New Haven Ct, Nashville, TN 37214",1207628776,/homedetails/117-New-Haven-Ct-Nashville-TN-37214/67621258_zpid/
37076,36.19156,-86.61737,"$1,725/mo",3,1.5,1363,"6003 Lopez Ln, Hermitage, TN 37076",2571815836,/homedetails/6003-Lopez-Ln-Hermitage-TN-37076/41108587_zpid/
37076,36.153015,-86.66083,"$2,200/mo",3,1.0,1301,"2811 Branwood Dr, Nashville, TN 37214",1223871305,/homedetails/2811-Branwood-Dr-Nashville-TN-37214/41122113_zpid/
37076,36.195095,-86.56933,"$2,340/mo",3,2.0,2240,"1200 Nighthawk Ct, Mount Juliet, TN 37122",340785786,/homedetails/1200-Nighthawk-Ct-Mount-Juliet-TN-37122/80363240_zpid/
37076,36.20163,-86.59379,"$2,320/mo",3,2.5,1897,"444 Scotts Creek Trl, Hermitage, TN 37076",4553420985,/homedetails/444-Scotts-Creek-Trl-Hermitage-TN-37076/67646278_zpid/
37076,36.08083,-86.657455,"$1,597/mo",2,2.5,1188,"949 Strand Fleet Dr, Antioch, TN 37013",1260903716,/homedetails/949-Strand-Fleet-Dr-Antioch-TN-37013/41182561_zpid/
37076,36.154987,-86.66008,"$2,150/mo",3,1.0,1361,"2817 Dunmore Dr, Nashville, TN 37214",3358074827,/homedetails/2817-Dunmore-Dr-Nashville-TN-37214/41121553_zpid/
37076,36.130123,-86.63788,"$1,650/mo",3,2.5,1584,"934 Hammack Dr, Nashville, TN 37214",5074755444,/homedetails/934-Hammack-Dr-Nashville-TN-37214/41137537_zpid/
37076,36.204483,-86.570496,"$2,095/mo",3,2.5,1674,"1959 Dunedin Dr, Old Hickory, TN 37138",4200371602,/homedetails/1959-Dunedin-Dr-Old-Hickory-TN-37138/80363197_zpid/
37076,36.209843,-86.57236,"$2,520/mo",3,2.5,2683,"1410 Brighton Cir, Mount Juliet, TN 37122",3785660254,/homedetails/1410-Brighton-Cir-Mount-Juliet-TN-37122/2106465612_zpid/
37076,36.189518,-86.56961,"$2,225/mo",3,2.5,2124,"1542 Cardinal Ln, Mount Juliet, TN 37122",3612023194,/homedetails/1542-Cardinal-Ln-Mount-Juliet-TN-37122/80363361_zpid/
37076,36.199883,-86.5236,"$2,109/mo",4,3.5,1600,"401 Riverwood Ct, Mount Juliet, TN 37122",2258933890,/homedetails/401-Riverwood-Ct-Mount-Juliet-TN-37122/2089149869_zpid/
37076,36.177246,-86.61145,"$1,500/mo",2,1.5,1116,"240 Thistle Ln, Hermitage, TN 37076",945524860,/homedetails/240-Thistle-Ln-Hermitage-TN-37076/41109884_zpid/
37076,36.19162,-86.62027,"$2,095/mo",4,2.0,1440,"6004 Cortez Ct, Hermitage, TN 37076",5715438405,/homedetails/6004-Cortez-Ct-Hermitage-TN-37076/41108480_zpid/
37076,36.186,-86.60717,"$1,950/mo",3,2.0,1753,"1217 Jacksons View Rd, Hermitage, TN 37076",4373944575,/homedetails/1217-Jacksons-View-Rd-Hermitage-TN-37076/41109185_zpid/
37076,36.20586,-86.62769,"$2,100/mo",4,3.0,1884,"181 Bonnafield Dr, Hermitage, TN 37076",3573889902,/homedetails/181-Bonnafield-Dr-Hermitage-TN-37076/41092541_zpid/
37076,36.22378,-86.59565,"$1,995/mo",2,2.0,1751,"812 Old Coach Pl, Hermitage, TN 37076",2420439848,/homedetails/812-Old-Coach-Pl-Hermitage-TN-37076/41079962_zpid/
37076,36.08258,-86.63586,"$2,440/mo",3,2.0,1833,"2521 Ravine Dr, Nashville, TN 37217",2666955010,/homedetails/2521-Ravine-Dr-Nashville-TN-37217/41165856_zpid/
37076,36.20369,-86.596725,"$2,130/mo",3,2.5,1949,"676 Belgium Dr, Hermitage, TN 37076",6475335616,/homedetails/676-Belgium-Dr-Hermitage-TN-37076/67654291_zpid/
37076,36.214058,-86.581055,"$2,370/mo",3,3.0,2427,"712 Garland Dr, Old Hickory, TN 37138",4891642055,/homedetails/712-Garland-Dr-Old-Hickory-TN-37138/42670138_zpid/
37076,36.220894,-86.58328,"$2,425/mo",4,2.0,1900,"304 Matterhorn Dr, Old Hickory, TN 37138",1875065454,/homedetails/304-Matterhorn-Dr-Old-Hickory-TN-37138/80357059_zpid/
37076,36.20718,-86.57075,"$2,499/mo",3,2.5,2362,"2511 Edinburgh St, Old Hickory, TN 37138",147061257,/homedetails/2511-Edinburgh-St-Old-Hickory-TN-37138/80363014_zpid/
37076,36.208183,-86.57336,"$2,100/mo",3,2.0,1254,"1465 Brighton Cir, Old Hickory, TN 37138",2030637157,/homedetails/1465-Brighton-Cir-Old-Hickory-TN-37138/80362934_zpid/
37076,36.21842,-86.59224,"$2,020/mo",3,2.5,1392,"1752 Stone Hollow Ct, Hermitage, TN 37076",5172158980,/homedetails/1752-Stone-Hollow-Ct-Hermitage-TN-37076/54588033_zpid/
37076,36.128635,-86.63632,"$1,895/mo",3,2.5,1596,"1011 Pleasant View Dr, Nashville, TN 37214",1846258101,/homedetails/1011-Pleasant-View-Dr-Nashville-TN-37214/41137647_zpid/
37076,36.150043,-86.663345,"$1,250/mo",1,1.0,,"929 Allen Rd UNIT B, Nashville, TN 37214",6379738388,/homedetails/929-Allen-Rd-UNIT-B-Nashville-TN-37214/2056008241_zpid/
37076,36.083073,-86.63598,"$2,345/mo",3,2.0,2085,"2516 Ravine Dr, Nashville, TN 37217",4942214743,/homedetails/2516-Ravine-Dr-Nashville-TN-37217/41165910_zpid/
37076,36.21441,-86.51241,"$2,465/mo",3,2.5,2176,"6005 Crestview Ct, Mount Juliet, TN 37122",81556241,/homedetails/6005-Crestview-Ct-Mount-Juliet-TN-37122/80372297_zpid/
37076,36.187313,-86.58332,"$2,235/mo",3,2.0,1374,"3108 Chambley Ct, Hermitage, TN 37076",1420734121,/homedetails/3108-Chambley-Ct-Hermitage-TN-37076/41110375_zpid/
37076,36.22026,-86.62506,"$2,230/mo",3,2.5,1699,"804 Conway Pl, Old Hickory, TN 37138",6713418493,/homedetails/804-Conway-Pl-Old-Hickory-TN-37138/41080169_zpid/
37076,36.219707,-86.62497,"$2,350/mo",3,2.0,1676,"904 Conway Ln, Old Hickory, TN 37138",7332392662,/homedetails/904-Conway-Ln-Old-Hickory-TN-37138/41080175_zpid/
37076,36.12753,-86.63282,"$1,955/mo",3,2.0,1150,"1303 Priest Woods Ct, Nashville, TN 37214",13244326,/homedetails/1303-Priest-Woods-Ct-Nashville-TN-37214/2096389178_zpid/
37076,36.19043,-86.56786,"$2,440/mo",4,2.5,2248,"801 Partridge Cir, Mount Juliet, TN 37122",5647030693,/homedetails/801-Partridge-Cir-Mount-Juliet-TN-37122/80363377_zpid/
37076,36.180435,-86.61322,"$1,395/mo",2,1.0,744,"4155 Dodson Chapel Rd, Hermitage, TN 37076",1259878161,/homedetails/4155-Dodson-Chapel-Rd-Hermitage-TN-37076/2057297755_zpid/
37076,36.181553,-86.61065,"$2,549/mo",3,2.5,1500,"3516 Albee Dr, Hermitage, TN 37076",3790342624,/homedetails/3516-Albee-Dr-Hermitage-TN-37076/41109479_zpid/
37076,36.15122,-86.57864,"$2,875/mo",5,3.0,2513,"5980 Hagar Valley Dr, Hermitage, TN 37076",38479515,/homedetails/5980-Hagar-Valley-Dr-Hermitage-TN-37076/2056534192_zpid/
37076,36.221775,-86.62629,"$1,995/mo",3,2.0,1655,"4221 Brackenwood Dr, Old Hickory, TN 37138",4121391427,/homedetails/4221-Brackenwood-Dr-Old-Hickory-TN-37138/41079600_zpid/
37076,36.184486,-86.60312,"$2,070/mo",3,2.0,1871,"409 Scenicway Knob, Hermitage, TN 37076",7361433279,/homedetails/409-Scenicway-Knob-Hermitage-TN-37076/41109057_zpid/
37076,36.132957,-86.53687,"$2,225/mo",3,2.0,1230,"523 Taffy Way, Hermitage, TN 37076",6867122202,/homedetails/523-Taffy-Way-Hermitage-TN-37076/2067274516_zpid/
37076,36.22632,-86.57148,"$2,120/mo",3,2.0,1154,"941 Denise Dr, Old Hickory, TN 37138",5978901812,/homedetails/941-Denise-Dr-Old-Hickory-TN-37138/80356845_zpid/
37076,36.150227,-86.58685,"$2,410/mo",4,2.5,2661,"4732 Cape Hope Pass, Hermitage, TN 37076",8699707958,/homedetails/4732-Cape-Hope-Pass-Hermitage-TN-37076/41124000_zpid/
37076,36.199615,-86.52339,"$2,019/mo",4,3.5,1600,"145 Hickory Station Ln, Mount Juliet, TN 37122",8678876024,/homedetails/145-Hickory-Station-Ln-Mount-Juliet-TN-37122/247080988_zpid/
37076,36.13991,-86.63756,"$1,595/mo",3,2.0,1044,"1107 Quail Ct W, Nashville, TN 37214",7461189667,/homedetails/1107-Quail-Ct-W-Nashville-TN-37214/41136823_zpid/
37076,36.219418,-86.62534,"$2,255/mo",3,2.5,1587,"4611 Conway Ct, Old Hickory, TN 37138",7505444006,/homedetails/4611-Conway-Ct-Old-Hickory-TN-37138/41080178_zpid/
37076,36.217052,-86.63375,"$2,395/mo",3,3.0,1909,"1732 Aaronwood Dr, Old Hickory, TN 37138",9118057776,/homedetails/1732-Aaronwood-Dr-Old-Hickory-TN-37138/41078457_zpid/
37076,36.151203,-86.57834,"$2,720/mo",4,2.5,2297,"5984 Hagar Valley Dr, Hermitage, TN 37076",5593418987,/homedetails/5984-Hagar-Valley-Dr-Hermitage-TN-37076/2055880171_zpid/
37076,36.19117,-86.56877,"$2,320/mo",3,2.0,2151,"1041 Nighthawk Ln, Mount Juliet, TN 37122",6298986686,/homedetails/1041-Nighthawk-Ln-Mount-Juliet-TN-37122/80363390_zpid/
37076,36.218254,-86.62846,"$2,240/mo",4,2.0,1780,"1616 Aaronwood Dr, Old Hickory, TN 37138",10168868821,/homedetails/1616-Aaronwood-Dr-Old-Hickory-TN-37138/41078545_zpid/
37076,36.188023,-86.579575,"$3,200/mo",4,2.5,2763,"437 Landings Way, Mount Juliet, TN 37122",6753690694,/homedetails/437-Landings-Way-Mount-Juliet-TN-37122/108742547_zpid/
37076,36.22475,-86.59553,"$1,500/mo",2,2.0,1570,"914 Old Fountain Pl, Hermitage, TN 37076",9296793793,/homedetails/914-Old-Fountain-Pl-Hermitage-TN-37076/41079983_zpid/
37076,36.205784,-86.57492,"$1,500/mo",2,1.0,1300,"2339 Devonshire Dr, Old Hickory, TN 37138",64219939,/homedetails/2339-Devonshire-Dr-Old-Hickory-TN-37138/80363120_zpid/
37076,36.208687,-86.57124,"$2,895/mo",3,2.0,1815,"1449 Brighton Cir, Old Hickory, TN 37138",69195863,/homedetails/1449-Brighton-Cir-Old-Hickory-TN-37138/80362874_zpid/
37076,36.204144,-86.59601,"$2,800/mo",2,2.0,2000,"684 Dutchmans Dr, Hermitage, TN 37076",158676647,/homedetails/684-Dutchmans-Dr-Hermitage-TN-37076/41093334_zpid/
37076,36.161507,-86.58121,"$1,900/mo",2,1.0,725,"5209 Dove Trl #A, Hermitage, TN 37076",300326172,/homedetails/5209-Dove-Trl-A-Hermitage-TN-37076/2054747573_zpid/
37076,36.17668,-86.59473,"$1,550/mo",2,1.5,1015,"1216 Tulip Grove Rd #A, Hermitage, TN 37076",129772631,/homedetails/1216-Tulip-Grove-Rd-A-Hermitage-TN-37076/2070149591_zpid/
37076,36.181145,-86.598495,"$3,000/mo",4,2.5,2200,"827 Bloomdale Trce, Hermitage, TN 37076",152536111,/homedetails/827-Bloomdale-Trce-Hermitage-TN-37076/307240168_zpid/
37076,36.104073,-86.60613,"$2,350/mo",3,3.0,1728,"3880 Priest Lake Dr APT 52, Nashville, TN 37217",339941816,/homedetails/3880-Priest-Lake-Dr-APT-52-Nashville-TN-37217/41166150_zpid/
37076,36.153698,-86.63935,"$1,800/mo",1,1.0,782,"3320 Falls Creek Dr #3320, Nashville, TN 37214",2557494628,/homedetails/3320-Falls-Creek-Dr-3320-Nashville-TN-37214/2055258791_zpid/
37076,36.178474,-86.617714,"$2,750/mo",3,4.0,2200,"3746 Central Pike #10, Hermitage, TN 37076",383875515,/homedetails/3746-Central-Pike-10-Hermitage-TN-37076/307238789_zpid/
37076,36.174088,-86.58275,"$2,000/mo",2,3.0,1209,"1242 Hope Village Way #31, Hermitage, TN 37076",910621079,/homedetails/1242-Hope-Village-Way-31-Hermitage-TN-37076/2062276909_zpid/
37076,36.200405,-86.600334,"$3,000/mo",3,1.0,1976,"512 Belgium Dr, Hermitage, TN 37076",255604704,/homedetails/512-Belgium-Dr-Hermitage-TN-37076/41093841_zpid/
37076,36.17848,-86.5603,"$3,200/mo",3,2.5,2600,"702 E Meadows Dr, Mount Juliet, TN 37122",500955665,/homedetails/702-E-Meadows-Dr-Mount-Juliet-TN-37122/42676977_zpid/
37076,36.22396,-86.56469,"$2,100/mo",2,1.0,1196,"106 Valleyview Dr, Old Hickory, TN 37138",4807459337,/homedetails/106-Valleyview-Dr-Old-Hickory-TN-37138/80357547_zpid/
37076,36.22047,-86.587425,"$1,950/mo",3,2.0,1350,"4860 Big Horn Dr, Old Hickory, TN 37138",658253851,/homedetails/4860-Big-Horn-Dr-Old-Hickory-TN-37138/41080449_zpid/
37076,36.08034,-86.61829,"$3,750/mo",3,2.5,1750,"1016 Trevino Pl, Antioch, TN 37013",3175093000,/homedetails/1016-Trevino-Pl-Antioch-TN-37013/296615154_zpid/
37076,36.178867,-86.596115,"$2,200/mo",3,2.5,1694,"1330 Sula Dr, Hermitage, TN 37076",1892805866,/homedetails/1330-Sula-Dr-Hermitage-TN-37076/248420860_zpid/
37076,36.09493,-86.63152,"$2,175/mo",3,2.5,1800,"3012 Harbor Lights Dr, Nashville, TN 37217",2064895120,/homedetails/3012-Harbor-Lights-Dr-Nashville-TN-37217/55100878_zpid/
